WORD:
málvinr
man
mana
mána
mangi
mani
máni
mank
manlíkun
mann
manna
mannfjǫlð
mannhætt
manni
manns
mar
mara
marga
margan
margar
margfrǫmuðr
margir
margri
margs
marka
markar
marr
máskeið
mat
mátkan
mátkar
mátt
mátti
máttigak
máttigs
maura
með
meðal
meðalkafli
meðan
megandi
megi
megindóma
meginlig
megins
meginverkom
megir
meiði 
meingjarnir
meini
meinsvara
meiri
meirr
meldri
meldrs
men
Menja
menjum
menn
mennskr
mér
merkt
mest
mestar
mey
meyjar
meyju
miðgarð
miðgarðs
miði
miðjan
miðjum
mik
mikil
mikill
mikli
miklu
miklum
mildgeðr
mildinga
mildr
milli
millum
Mímir
Mímis
Míms
Míms
mín
mína
mínir
minn
minna
minnar
minnask
minni
minnstu
míns
mínu 
mínum
miskunnlausar
misseri
misseris
mist
mistilteinn
mitt
mjǫð
Mjǫðvitnir
mjǫk
Mjǫks
mjór
mjǫtuðr
mjǫtvið
móð
móðgir
móði
móðir
móðug
móðugr
móður
mœran
mœri
mœti-Njǫrðu
mǫg
mǫgr
mǫgu
Móinsheimum
Mól
mold
moldarauka
moldþinur
moldu
moli
Mólu
mǫlum
mǫndli
mǫndul
mǫndultré
mǫnnum
morðs
morðvarga
mǫrg
morgin
morginverkum
mǫrgu
mǫrgum
morgun
morir
mornið
Mótsognir
muðr
mun
muna
munar
Munarvági
Munat
mund
mundak 
mundi
mundir
mundu
mungát
munk
munk-a
munn
munráð
muntu
muntún
munu
munum
munvega
Muspells
myklu
mynda
myndak
myndir
mynduð
myrðir
myrkva
myrkvar
naðr
naðri
næðak
næði
næmr
næst
nætr
Naglfar
nái
náins
náir
Náli
nam
nám
nama
námæli
Nár
Nástrǫndu
nauðigr
Nauma
naustdurum
né
neðan
neffǫlr
nema
neppr
nesi
Niðafjǫllum
Niðavǫllum
Níðhǫggr
Niði
niðja
niðjar
niðjum
niðleiks
niðr
níðs
niflgóðr
niósn
nipt
nipti
níu
Njǫrðr
njǫrva
njósnaði
njóta
nǫfn
nǫkkoru
nokkurr
nǫkkva
nǫkkvers
nøkkvi
nǫnnur
norðan
norðr
Norðri
Nóregi
Nóri
nornir
nornum
nótt
nóttum
nú
nús
Nýi
Nýráðr
nýs
nýsumk
óblauðan
óbrotgjarn
óð
óðal
óðar
oddflaums
Oddr 
oddstríðir
oddum
oddviti
Óðin
Óðin
Óðinn
Óðins
ǫðlinga
ǫðlingar
ǫðlingum
óðræði
ǫðru
ǫðrum
Óðs
œði
œgði
œgigeislum
œr
of
ofan
of-dolgr
ǫflgar
ǫflgari
ǫflgir
øfri
ófriðr
ofsnauðr
oftrega
ófult
ofviðri
ógnlaust
ó-hryggr
ok
okkr
okkrum
Ókólni
okr
okrir
ókvíðnum
ól
ǫld
ólifat
ólifðan
ólifðum
ǫll
ǫllu
ǫllum
ǫl-Nanna
ǫlsmið
ómunlokri
ǫnd
ǫnnur
ónýtum
opinspjallr
opit
opnaðist
opnast
opt
ór
óra
orð
orða
orðfátt
orðhofi
orði
orðin
orðinn
orðnir
orðum
órétt
orka
ørlǫg
ørlǫglausa
orma
ormar
ormbeðs
ormfránn
ormr
ǫrn
ǫrnu
orpit
orrosta
órum
ørvænt
ørvirðr
ørvita
ósánir
ósjaldan
óskabyrr
öskum
oss
ossom
ótta
ótti
ǫtul
ótyrrinn
óx
ráða
ráði
Ráðsviðr
ræðumst
rækak
rækik
ræntan
ragna
ramliga
ramriðin
Rán
randarlogs
randviðr
rann
ranni
rata
rauða
rauðum
réðu
regin
regingrjóti
Reginn
regns
reið
reiði
reiðumk
rekka
rekkum
rekr
renna
renni
rennia
rétt
réttri
reynda
ríða
riðu
rifja
rifna
ríkmenni
ríkr
ríks
ríkstr
risa
ritat
ro
roðnaði
roðnar
roðnum
röðuls
rof
rógi
rǫk
Rǫkkva
rǫkstóla
rǫmm
rönd
røskvask
rótum
ruðum
rúnar
rúni
runna
runnr
rúnum
ryðja
rýðr
rynni
rýnnis
rysktan
sá
saddak
sæ
sæing
sæingu
sækja
sæl
sær
saga
sagði
sagt
sákað
sakar
sakna
sakrúnar
sal
salar
Salgofnir
sali
salr
saman
samhyggjendr
samir
sámk
sámleit
samnaði
sams
Sámseyju
sandr
sannast
sár
sára
sárar
sárastr
sárdropa
sárum
sás
sat
satt
sátt
sáttir
sátu
sátum
saug
sauma
se
sé
séak
sefa
Sefafjǫllum
sefr
segði
segðu
seggja
segi
segir
segja
seglum
seið
sék-a
sekðu
seldir
selðu
selið
selja
selr
sem
semd
sendi
sennu
sér
sessi
sét
setberg
setja
sex
sextán
síð
síðan
síðans
síðar
síðir
síðra
sifjar
sifjum
sifjungum
Sigars
Sigfǫður
sigldu
Sigmundar
Sigmundr
sígr
sigrhǫfundr
sigri
sigrþjóð
Sigrún
Sigrúnar
Sigrúnu
sigtóptir
sigtýva
Sigurð
Sigurðarkviðu
Sigurði
Sigurðr
Sigyn
sik
sikling
siklingum
sína
Sindra
Sinfjǫtli
sinn
sinnar
sinni
síns
sínum
siti
sitit
sitja
sitka
sitr
sitt
síz
sjá
sjá
sjái
sjaldan
sjálf
sjálfan
sjálfar
sjalfr
sjálfum
sjámk
sjau
Sjǫfn
sjǫlfum
sjónir
sjónum
sjǫt
sjotul
skaði
skævaði
Skáfiðr
skal
skaldfé
skalk
skálmǫld
skalt
skammlíf
skamt
skapat
skaptré
skarð
skarpara
skáru
skata
Skaupi
skaut
skauzk
skeggǫld
skein
skelfr
skemmu
skepja
skepnu
skíði
skildi
skildir
skiljum
skínn
skip
skipa
skipaher
skipin
skipum
Skirvir
skjaldar
skjálfandi
skjǫldr
skjǫldu
skjǫldunga
skjǫldungar
skjǫldungr
skjóta
skjótla
skógar
Skǫgul
skǫldum
skǫmmu
skópu
skǫpum
skǫr
skorðu
skorna
skǫrpum
skreyta
skríði
skríðiat
skriðu
skrǫkberǫndum
skúa
Skuld
skulfu
skulu
skulum
skundaðak
skýjum
skylda
skyldak
skyldi
skyldir
skyldu
slá
sleginn
sleit
sleitinn
Slíðr
slíðrar
slíðrfengligsta
slíka
slíkt
slitna
slítr
sló
slœgjan
slógu
sløngðum
slunginn
slungu
smiðuðu
snaran
snemma
snerru
snimma
snjallir
snǫr
snót
snótum
snúðgasteini
snýsk
soð
sǫðlaði
sœkir
sœkja
sœmleitr
sœmra
sœmri
sœri
sofa
sofi
sofið
sofit
sofna
sofnaði
sǫgum
sǫk
sǫkk
søkkvazsk
sókn
sǫkunautr
sól
sólar
sólbjǫrt
sólskin
sólu
sǫlum
sǫmnuðu
son
sona
sonar
sǫngum
söngvi
sonr
sonu
sonum
sorg
sorgfull
sorgir
sortna
Sóta
sótrauðr
sótt
sóttan
sóttar
Sótti
sóttu
sǫxum
spáganda
spaklig
spakr
spanna
spilla
spiǫll
spjalli
spjǫll
spjǫllum
spjǫr
spor
sporna
springa
spryngir
spurðir
spyrj-at-tu
spyrr
stað
staði
stafna
stafni
standa
standandi
standi
Starkaðr
staup
steikar
steikt
steina
steinar
steindurum
steini
steinn
steinum
sték
stendr
Steypðum
steypir
steypisk
stiginn
stigu)
stigum
stilli
stirðan
stjǫrnur
stoð
stóði
støðr
stóðu
stokkin
støkkr
stóli
stórar
storminn
stórum
strandar
strandhǫgg
strauma
strengði
stríð
stríða
studdi
studdu
studdum
stuðill
stukku
stynja
stýrði
stýrir
Styrkleifum
sú
Suðri
suðrœn
sumor
sundr
Sungu
sunnan
Surti
Surtr
svá
Svafrlama
Sváfu
svalar
Svanhildar
Svanhildi
Svanhildr
Svára
svaraði
svarða
svarðir
Svarinshaugi
svart
svát
Sváva
svefja
svefna
svefni
sveimun
sveipinn
sverð
sverði
sverðum
sviga
svik
svinnhuguð
svínum
Svipti
Svíþjóðu
Svíurr
svǫrt
svortum
sýnar
sýndisk
syngvi
syni
synir
synja
sýsliga
systir
systr
systra
systrungar
systur
tái
tak-at-tu
tal
talða
talðar
talið
tangir
tannfjǫlð
tár
tárukhlýra
tárum
Tefldu
teiti
teitir
tel
telja
telk
tér
þá
þaðan
þær
þærs
þagmælskr
þák
þakþan
þangat
þann
þanns
þar
þarfk
þars
þás
þat
þats
þátt
þau
þegar
þegars
þegi
þegit
þegn
þegns
þeim
þeir
þeira
þeirar
þeiri
þeirs
þekkr
þekt
þér
þess
þessa
þetta
þeygi
þiðni
þik
þikki
Þikkit
þikkja
þikkjumk
þín
þína
þínar
þingi
þinig
þínir
þinn
þinna
þinnar
þinni
þínu 
þínum
þitt
þjá 
Þjazi
þjóð
þjóða
þjóðans
þjóðans
þjóðar
þjóðkonungi
þjóðleið
þjóðlygi
þjóta
þó
þóat
þǫgnhorfinnar
þokk
þolli
þorðak
þorði
þori
Þorinn
Þóris
þornreið
Þórr
Þóru
þótt
þóttak
þótti
þóttu
þóttumk
þóttumst
þóttusk
þræla
þrágǫrum
Þráinn
þrén
þriði
þriðja
þriðju
þriggja
þrimr
þrír
Þrjá
þrjá
þrjár
þrjóta
þróask
Þrór
þrumi
þrunginn
þrungit
þrysvar
þú
þulu
þunga
þursa
þvær
þverra
því
þvíat
þvís
þvít
þýfi
þýjar
þýju
þykki
þykkisk
þykkjumk
þyrma
þyrni
þyt
tíðindi
til
tíma
timbr
timbruðu
tírarlausir
tiru
tívor
tjaldi
tjúgari
tœki
tǫflor
toga
tók
tóku
tǫkum
tól
tolf
toptir
torfyndr
torvelt
tøs
traddi
trauð
trauðan
trauðr
tré
trega
tregi
tregliga
tregrað
tregróf
tregt
tresk
trjónur
troða
trǫddu
trolls
trúa
tryggr
tryggt
tún
tungls
tunglskin
tungu
túni
tvær
tvau
tveggja
tveggka
tveir
tvén
Tyrfing
Tyrfingr
uggi
úlf
ulfgrátt
úlfi
ulfs
um
umb
umbhverfis
una
und
unda
unða
undaðr
undan
undinn
undir
unðir
undorn
undri
undrsamligar
ung
unga
ungar
ungu
unna
Unnar
unnfúrs
unnir
unnuð
uns
unz
up
upp
upphiminn
uppi
Uppsala 
Urð
Urðar
urðr
urðu
Urðua
úrgum
úrsvalar
úrsvalt
úrsvǫlum
urþjóð
út
útan
útanverðri
úti
vá
vábrœðr
vaða
vænligt
væri
værir
vætki
vætr
vættar
vættergis
vættr
vági
vagna
vágu
vaka
vakða
vaki
val
valblóði
valbygg
Vald
valda
valði
valdǫgg
valdreyra
valdreyrug
valdýri
Valfǫðr
Valfǫðrs
Valhallar
valið
valinn
váljúgr
valkyrja
valkyrjur
valrúnum
valtíva
valtívar
válynd
vamma
vammi
Vandilsvé
vanfarinn
vanir
vánir
vann
vanr
vant
vantattu
vápn
vápna
var
vara
varaði
varð
varðar
varðat
varfleygr
vargǫld
vargr
vark
varka
varmar
varnaði
varp
vart
Vartattu
váru
várum
vas
vasa
vask
vatni
vatt
vaxa
vaxinn
vaxit
veði
veðr
veg
vega
veggbergs
vegin
vegum
veiðir
veig
veigar
Veigr
veit
veita
veitk
veitti
veittum
veizt
vek
veki
vekjendr
veklinga
vekr
vel
veldr
velglýjuð
velli
vellvǫnuðr
vélǫndum
velspá
veltum
